method,pattern,size,twotc,seed,completion,tardy
rcpo_daf,Uniform,300,30%,5,97.37378652852985,3.4466502161317756
rcpo_daf,Uniform,300,30%,6,95.83280100535089,3.000923596988223
rcpo_daf,Uniform,300,30%,7,95.4620122578831,2.908297621824844
rcpo_daf,Uniform,300,30%,8,96.54132385675311,3.029540039668334
rcpo_daf,Uniform,300,30%,9,96.36789625732015,1.6879838742398952
rcpo_daf,Uniform,400,10%,0,96.5583445792788,2.562319632314781
rcpo_daf,Uniform,400,10%,1,95.94471085665855,2.3569731814440193
rcpo_daf,Uniform,400,10%,2,95.46981437447114,2.9258630018759835
rcpo_daf,Uniform,400,10%,3,96.88191217154261,2.1354358411535186
rcpo_daf,Uniform,400,10%,4,97.7553871002735,2.4431255035776975
rcpo_daf,Uniform,400,10%,5,97.40697854356084,3.3955403053222373
rcpo_daf,Uniform,400,10%,6,95.95348793803603,1.1049132412828762
rcpo_daf,Uniform,400,10%,7,96.92840622204176,3.8178882064818085
rcpo_daf,Uniform,400,10%,8,95.91847975950927,2.9898545809922448
rcpo_daf,Uniform,400,10%,9,97.24143023108553,2.679536865543466
rcpo_daf,Uniform,400,20%,0,97.04778317547523,2.2563053058934974
rcpo_daf,Uniform,400,20%,1,97.47133954841914,2.7278755647199984
rcpo_daf,Uniform,400,20%,2,96.50209247085834,4.059657338836031
rcpo_daf,Uniform,400,20%,3,97.57013265340828,2.1590540633122606
rcpo_daf,Uniform,400,20%,4,96.5899857155754,3.0458416160828063
rcpo_daf,Uniform,400,20%,5,97.3519544956778,3.5206715664198
rcpo_daf,Uniform,400,20%,6,96.52390989190903,1.857326250738505
rcpo_daf,Uniform,400,20%,7,96.43741401613919,2.1487387379497838
rcpo_daf,Uniform,400,20%,8,98.20598088340013,2.6042936664342573
rcpo_daf,Uniform,400,20%,9,97.14587267223575,2.611108037741983
rcpo_daf,Uniform,400,30%,0,96.44326564976978,2.338929554447654
rcpo_daf,Uniform,400,30%,1,96.97403281765895,1.9961893791486445
rcpo_daf,Uniform,400,30%,2,95.69725965481291,3.1376815187515854
rcpo_daf,Uniform,400,30%,3,97.14683259085879,3.6739158512074135
rcpo_daf,Uniform,400,30%,4,95.82946194612104,2.617112968932007
rcpo_daf,Uniform,400,30%,5,97.4226895684873,3.153810555091394
rcpo_daf,Uniform,400,30%,6,96.5008613889552,3.3026415924249486
rcpo_daf,Uniform,400,30%,7,97.24398093923898,2.900150909704977
rcpo_daf,Uniform,400,30%,8,97.38560032411459,2.7321715951389494
rcpo_daf,Uniform,400,30%,9,97.88883371014113,2.544627621750177
envelope_morl_daf,Uniform,200,10%,0,97.09456863138438,0.8883936126421064
envelope_morl_daf,Uniform,200,10%,1,98.27883585702216,1.2494831074161474
envelope_morl_daf,Uniform,200,10%,2,97.71031740159476,1.0842460254554998
envelope_morl_daf,Uniform,200,10%,3,97.01909734282266,1.0990346513402782
envelope_morl_daf,Uniform,200,10%,4,97.13124286228305,1.2744095195815113
envelope_morl_daf,Uniform,200,10%,5,97.25822298369997,1.4017451211418792
envelope_morl_daf,Uniform,200,10%,6,98.40701983339996,1.3601376810194374
envelope_morl_daf,Uniform,200,10%,7,97.66504283606083,1.0399167038543786
envelope_morl_daf,Uniform,200,10%,8,98.32067451514816,1.5489671562201963
envelope_morl_daf,Uniform,200,10%,9,97.44194799524679,1.1785987819400106
envelope_morl_daf,Uniform,200,20%,0,97.97459446524667,1.175820036473761
envelope_morl_daf,Uniform,200,20%,1,97.36244800837446,1.3179743055540143
envelope_morl_daf,Uniform,200,20%,2,97.87156879557745,1.2588258241915962
envelope_morl_daf,Uniform,200,20%,3,98.63292380898497,1.3340628809582875
envelope_morl_daf,Uniform,200,20%,4,98.66817565586963,1.5357414768438797
envelope_morl_daf,Uniform,200,20%,5,97.83291229521569,1.5115694613847046
envelope_morl_daf,Uniform,200,20%,6,97.10093776064744,1.0596461863629125
envelope_morl_daf,Uniform,200,20%,7,96.8884525680881,1.0407345428348254
envelope_morl_daf,Uniform,200,20%,8,98.0298758303137,1.3143717120781104
envelope_morl_daf,Uniform,200,20%,9,97.94946361261569,0.7151087635498079
envelope_morl_daf,Uniform,200,30%,0,98.42927474221983,1.1150736943815485
envelope_morl_daf,Uniform,200,30%,1,97.87751656689095,1.2317181333111051
envelope_morl_daf,Uniform,200,30%,2,97.25613296304262,1.0262555641603965
envelope_morl_daf,Uniform,200,30%,3,97.2519920430755,1.0830075253413673
envelope_morl_daf,Uniform,200,30%,4,98.36553492947205,1.3027883010755994
envelope_morl_daf,Uniform,200,30%,5,97.70717101339201,0.9739049586048223
envelope_morl_daf,Uniform,200,30%,6,97.77579908189229,1.1371029138602078
envelope_morl_daf,Uniform,200,30%,7,98.28929826102154,1.1576871416592143
envelope_morl_daf,Uniform,200,30%,8,97.53777680490782,1.0697328225470066
envelope_morl_daf,Uniform,200,30%,9,97.99690948818751,0.9838367344871546
envelope_morl_daf,Uniform,300,10%,0,96.97438735605412,1.2528816267765293
envelope_morl_daf,Uniform,300,10%,1,98.11930953891975,1.414305887816304
envelope_morl_daf,Uniform,300,10%,2,97.93313751851963,0.9427554434112131
envelope_morl_daf,Uniform,300,10%,3,98.0401580427357,1.2073297915076946
envelope_morl_daf,Uniform,300,10%,4,98.40566650033944,1.2085902261725612
envelope_morl_daf,Uniform,300,10%,5,97.39855055663364,1.7393153832274426
envelope_morl_daf,Uniform,300,10%,6,97.21138462056355,1.4809512948576333
envelope_morl_daf,Uniform,300,10%,7,97.81089881175194,1.392819081508943
envelope_morl_daf,Uniform,300,10%,8,97.84442177737678,1.1263433999916386
envelope_morl_daf,Uniform,300,10%,9,98.47112746849653,1.2515596567111273
envelope_morl_daf,Uniform,300,20%,0,96.69476403694037,0.7656423061800486
envelope_morl_daf,Uniform,300,20%,1,96.6642135034346,0.9195388553023588
envelope_morl_daf,Uniform,300,20%,2,97.20098310225268,1.491631456574181
envelope_morl_daf,Uniform,300,20%,3,96.87446832346662,1.5538851494560642
envelope_morl_daf,Uniform,300,20%,4,98.20062772225772,1.4466962234921876
envelope_morl_daf,Uniform,300,20%,5,98.02600664773385,1.1550434179562366
envelope_morl_daf,Uniform,300,20%,6,96.55339948680148,0.9739148101793172
envelope_morl_daf,Uniform,300,20%,7,97.957414122218,1.1609199508973387
envelope_morl_daf,Uniform,300,20%,8,97.48520993560093,1.4545770955277617
envelope_morl_daf,Uniform,300,20%,9,97.73321601769563,1.4511389416452876
envelope_morl_daf,Uniform,300,30%,0,97.16994401519919,1.1003484703488422
envelope_morl_daf,Uniform,300,30%,1,97.49084527085577,1.3568721334157177
envelope_morl_daf,Uniform,300,30%,2,98.12513754560868,1.2621636042154651
envelope_morl_daf,Uniform,300,30%,3,98.06626741714055,1.1195230397543572
envelope_morl_daf,Uniform,300,30%,4,98.39418593864359,1.2679227190365208
envelope_morl_daf,Uniform,300,30%,5,97.41815326307432,1.092967932277639
envelope_morl_daf,Uniform,300,30%,6,96.99241883460952,0.8645562448322514
envelope_morl_daf,Uniform,300,30%,7,97.88327022944311,1.3829756885344278
envelope_morl_daf,Uniform,300,30%,8,97.45480118075194,0.7999471025297302
envelope_morl_daf,Uniform,300,30%,9,97.89137665054758,0.3977815547120216
envelope_morl_daf,Uniform,400,10%,0,97.15949390383066,1.2231457954727127
envelope_morl_daf,Uniform,400,10%,1,96.99652153074153,1.0593725501589915
envelope_morl_daf,Uniform,400,10%,2,97.81575761099192,0.5933083766523582
envelope_morl_daf,Uniform,400,10%,3,96.03397129882818,1.17510907310164
envelope_morl_daf,Uniform,400,10%,4,97.56334971126843,0.9015758409744614
envelope_morl_daf,Uniform,400,10%,5,97.64263400039701,0.9960749105498382
envelope_morl_daf,Uniform,400,10%,6,97.1295412310562,1.1762340108345872
envelope_morl_daf,Uniform,400,10%,7,97.76623510284288,0.9211545856581591
envelope_morl_daf,Uniform,400,10%,8,97.35394089404997,0.9376917589017453
envelope_morl_daf,Uniform,400,10%,9,97.89031811351185,1.375674223878453
envelope_morl_daf,Uniform,400,20%,0,97.54263233863331,1.5990727142899552
envelope_morl_daf,Uniform,400,20%,1,96.91747887057751,1.3031332336608832
envelope_morl_daf,Uniform,400,20%,2,97.71571652532147,1.5874629984377386
envelope_morl_daf,Uniform,400,20%,3,97.28145872383533,0.9617355045349043
envelope_morl_daf,Uniform,400,20%,4,98.32736263583521,0.9628397822321936
envelope_morl_daf,Uniform,400,20%,5,98.14568641399741,0.7617794575674802
envelope_morl_daf,Uniform,400,20%,6,97.80345619470188,0.8195808098557373
envelope_morl_daf,Uniform,400,20%,7,97.41238579494335,1.313031114411593
envelope_morl_daf,Uniform,400,20%,8,97.04888864965649,1.155456281766418
envelope_morl_daf,Uniform,400,20%,9,98.11554873707477,1.0267372882629042
envelope_morl_daf,Uniform,400,30%,0,98.21556340783022,1.080243501018457
envelope_morl_daf,Uniform,400,30%,1,97.88865291769245,0.9881285609215837
envelope_morl_daf,Uniform,400,30%,2,97.01030030900303,1.1023775856723044
envelope_morl_daf,Uniform,400,30%,3,96.82992939443623,1.2555757938507157
envelope_morl_daf,Uniform,400,30%,4,97.6218001249301,0.8474534638520208
envelope_morl_daf,Uniform,400,30%,5,98.51770444449049,1.4353791377877827
envelope_morl_daf,Uniform,400,30%,6,98.34934874066154,0.9750191501573087
envelope_morl_daf,Uniform,400,30%,7,98.02849080594,1.1544987484679925
envelope_morl_daf,Uniform,400,30%,8,97.25293091668064,1.3879292444975788
envelope_morl_daf,Uniform,400,30%,9,97.69930177551036,1.2646440700768802
weighted_rl_daf,Uniform,200,10%,0,95.73610147185603,3.3718125903547547
weighted_rl_daf,Uniform,200,10%,1,96.03391146726011,3.6226357692745803
weighted_rl_daf,Uniform,200,10%,2,96.15596507750922,3.051288429292167
weighted_rl_daf,Uniform,200,10%,3,96.49151886770326,2.4125867138514083
weighted_rl_daf,Uniform,200,10%,4,96.48303789823821,2.5193516806179455
weighted_rl_daf,Uniform,200,10%,5,96.51532719305092,2.662668758058574
weighted_rl_daf,Uniform,200,10%,6,96.23278843038533,4.280316692896965
weighted_rl_daf,Uniform,200,10%,7,95.84398098612621,2.1437845777447597
weighted_rl_daf,Uniform,200,10%,8,95.28191648521056,3.225423082470162
weighted_rl_daf,Uniform,200,10%,9,96.08658590127013,3.015602431445242
weighted_rl_daf,Uniform,200,20%,0,96.02045293203493,2.581453629850508
weighted_rl_daf,Uniform,200,20%,1,95.69812940067787,3.1051636952887383
weighted_rl_daf,Uniform,200,20%,2,95.68766819523636,2.117537018134124
weighted_rl_daf,Uniform,200,20%,3,95.68703656680314,3.152376576291761
weighted_rl_daf,Uniform,200,20%,4,96.29546108208933,3.1952058121534765
weighted_rl_daf,Uniform,200,20%,5,95.53993393187008,2.159701529514637
weighted_rl_daf,Uniform,200,20%,6,95.31071111053625,2.8320773976309614
weighted_rl_daf,Uniform,200,20%,7,96.31870366571451,2.615800017845122
weighted_rl_daf,Uniform,200,20%,8,95.51854374362918,2.926224200528512
weighted_rl_daf,Uniform,200,20%,9,96.46976838657528,3.204264935605075
weighted_rl_daf,Uniform,200,30%,0,96.39028412673527,2.6290943884160862
weighted_rl_daf,Uniform,200,30%,1,95.10096373266956,2.263740624355959
weighted_rl_daf,Uniform,200,30%,2,96.02167731910066,2.9263591036694323
weighted_rl_daf,Uniform,200,30%,3,95.65860899764041,3.271455909538347
weighted_rl_daf,Uniform,200,30%,4,95.35817027446953,3.4762526147212682
weighted_rl_daf,Uniform,200,30%,5,95.3110727470596,4.21551133135469
weighted_rl_daf,Uniform,200,30%,6,96.03812013322197,3.8977550761500934
weighted_rl_daf,Uniform,200,30%,7,96.31735884502143,3.0412493397357534
weighted_rl_daf,Uniform,200,30%,8,95.50761611407346,1.5509402923019227
weighted_rl_daf,Uniform,200,30%,9,95.9660114805021,2.7729137630784444
weighted_rl_daf,Uniform,300,10%,0,95.83276810922384,2.425744974826307
weighted_rl_daf,Uniform,300,10%,1,96.16946219591955,3.305192480758925
weighted_rl_daf,Uniform,300,10%,2,96.22581502422808,2.9932955619398727
weighted_rl_daf,Uniform,300,10%,3,96.09450770646455,3.6891943165931615
weighted_rl_daf,Uniform,300,10%,4,95.97747435276943,2.9937350287042115
weighted_rl_daf,Uniform,300,10%,5,96.0333482177345,1.8456470433142511
weighted_rl_daf,Uniform,300,10%,6,96.40407950368235,3.324651413866426
weighted_rl_daf,Uniform,300,10%,7,95.90256230520248,2.6232502248146354
weighted_rl_daf,Uniform,300,10%,8,95.74451353803494,1.567550162517011
weighted_rl_daf,Uniform,300,10%,9,96.59531019586088,3.3332403954005145
weighted_rl_daf,Uniform,300,20%,0,95.57553461521046,4.32892717433979
weighted_rl_daf,Uniform,300,20%,1,96.35335765310845,3.2323736002647094
weighted_rl_daf,Uniform,300,20%,2,95.78222305644981,3.63884335295477
weighted_rl_daf,Uniform,300,20%,3,96.1414034849032,4.0173709502397275
weighted_rl_daf,Uniform,300,20%,4,95.62832056733579,2.3002735153191605
weighted_rl_daf,Uniform,300,20%,5,96.05298683344263,3.052788667947331
weighted_rl_daf,Uniform,300,20%,6,96.5287272725074,3.7484496877810596
weighted_rl_daf,Uniform,300,20%,7,96.31817209359761,3.1523414205475864
weighted_rl_daf,Uniform,300,20%,8,95.48903051128148,2.392514738217932
weighted_rl_daf,Uniform,300,20%,9,95.9665855928472,3.5561451689633596
weighted_rl_daf,Uniform,300,30%,0,96.09277840170472,2.2212726369686586
weighted_rl_daf,Uniform,300,30%,1,95.79939713137863,2.683391075643438
weighted_rl_daf,Uniform,300,30%,2,96.16252031033763,3.404194298523312
weighted_rl_daf,Uniform,300,30%,3,96.0653525092683,3.2354631202228332
weighted_rl_daf,Uniform,300,30%,4,96.07810968932945,3.4421514007302543
weighted_rl_daf,Uniform,300,30%,5,95.99864333429178,3.10330661143862
weighted_rl_daf,Uniform,300,30%,6,96.62414316546383,2.984382283970013
weighted_rl_daf,Uniform,300,30%,7,95.66630067413715,2.2792199350006714
weighted_rl_daf,Uniform,300,30%,8,95.70312822216088,2.508288451558319
weighted_rl_daf,Uniform,300,30%,9,95.42138264435091,3.2479327863072545
weighted_rl_daf,Uniform,400,10%,0,96.17591234241445,2.2646178792919747
weighted_rl_daf,Uniform,400,10%,1,95.88460168751782,3.0040625492140576
weighted_rl_daf,Uniform,400,10%,2,96.13292438058052,2.324694475094134
weighted_rl_daf,Uniform,400,10%,3,95.88753132028215,2.6376155731451565
weighted_rl_daf,Uniform,400,10%,4,95.27720197951344,3.600074651086274
weighted_rl_daf,Uniform,400,10%,5,95.83709589734929,3.4261513657780958
weighted_rl_daf,Uniform,400,10%,6,95.92427539768657,2.6924122699527526
weighted_rl_daf,Uniform,400,10%,7,95.9005132665781,3.3287441956597914
weighted_rl_daf,Uniform,400,10%,8,95.6957213292651,3.5974344808859366
weighted_rl_daf,Uniform,400,10%,9,95.58196369378445,2.719683765739337
weighted_rl_daf,Uniform,400,20%,0,94.7326223826649,3.6142864853426993
weighted_rl_daf,Uniform,400,20%,1,95.8756045541109,2.662372497030731
weighted_rl_daf,Uniform,400,20%,2,95.61983513251472,3.062316437677657
weighted_rl_daf,Uniform,400,20%,3,95.51679776955608,2.9027420465784943
weighted_rl_daf,Uniform,400,20%,4,95.91388376823384,4.135045753693315
weighted_rl_daf,Uniform,400,20%,5,96.33293567354539,3.3747363627438345
weighted_rl_daf,Uniform,400,20%,6,95.4602414341116,2.127455383355243
weighted_rl_daf,Uniform,400,20%,7,95.57469232784658,3.352424276372831
weighted_rl_daf,Uniform,400,20%,8,95.91859705506788,2.928283725404235
weighted_rl_daf,Uniform,400,20%,9,96.05336753696375,3.1526933745085817
weighted_rl_daf,Uniform,400,30%,0,95.40635626822004,2.7899612156724296
weighted_rl_daf,Uniform,400,30%,1,96.77557150268814,2.949806527625706
weighted_rl_daf,Uniform,400,30%,2,96.98073211123575,2.86006320147355
weighted_rl_daf,Uniform,400,30%,3,95.90883466065183,2.0530301037857246
weighted_rl_daf,Uniform,400,30%,4,95.59988488914232,2.8222639950231
weighted_rl_daf,Uniform,400,30%,5,95.30794951819351,4.489727873638896
weighted_rl_daf,Uniform,400,30%,6,96.28875293184132,1.9136704810460907
weighted_rl_daf,Uniform,400,30%,7,95.43985916558412,2.783265150444901
weighted_rl_daf,Uniform,400,30%,8,95.78021958257757,3.5538221173510696
weighted_rl_daf,Uniform,400,30%,9,95.8757042813895,3.7055841781646977
